id,eventId,category,contactName,contactEmail,contactPhone,status,quoteAmount,quoteDetails,recommended,contactedAt,respondedAt,notes,createdAt,updatedAt
vo-canvas-pme-6D8E9B0569E35A23,EVT-2e378474,Bartending,"Polly Martini Events",PHONE_ONLY,707-297-0814,researching,,,1,"2026-03-01 00:00:58",,"SF Bay Area mobile bartending. Since 2005. 1366 Turk St, SF. Licensed & insured","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-mitik-057532AF6D1588AA,EVT-2e378474,Bartending,"Mitik Mobile Bartending",FORM_ONLY,"(831) 664-6766",researching,,,0,"2026-03-01 00:00:58",,"Bay Area mobile bartending. Website: mitikmobilebartending.com","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-otr-44555FA78FDE0E0D,EVT-2e378474,Bartending,"On The Rocks SF",NOT_FOUND,"(415) 506-9582",researching,,,0,"2026-03-01 00:00:58",,"No online presence found - may be defunct or name incorrect","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-tbc-BF11F05D8015AED9,EVT-2e378474,Bartending,"The Bartender Company",FORM_ONLY,415-335-7077,researching,,,0,"2026-03-01 00:00:58",,"Luxury mobile bar service SF. 12+ years in business. Contact via bartendercompany.com/contact form","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-craft-44DC3D030EF49CDD,EVT-2e378474,"Art Instructor","The Craft for Team",contact@craftforteam.com,"(973) 979-1993",researching,,,1,"2026-03-01 00:00:58",,"Research completed Mar 6 2026 1:33 PM PST - The Craft for Team / Art and Craft Workshops, Website: craftforteam.com, Address: 360 Ritch St Suite 205 SF CA, Mobile + in-studio art workshops for team building, Mosaic lamps, rug tufting, crafts, SF + San Jose locations, Hours: Mon-Sun 8am-10pm, Responds within 1 hour","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-bento-14FC6A40F9EB2860,EVT-2e378474,"Art Instructor",ClassBento,,"(628) 218-7757",researching,,,0,"2026-03-01 00:00:58",,"Research completed Mar 6 2026 1:35 PM PST - ClassBento, Website: classbento.com, Marketplace platform for art/craft classes and team building, Corporate events + workshops available, SF + nationwide, Business hours: Mon-Fri 6am-5pm PST, Contact via platform or phone, 7000+ classes available | Platform/marketplace - book via classbento.com website, no direct email","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-wsf-E7B8DE8118459955,EVT-2e378474,"Art Instructor",WorkshopSF,info@workshopsf.org,"(415) 926-8078",researching,,,0,"2026-03-01 00:00:58",,"Research completed Mar 6 2026 1:37 PM PST - WorkshopSF, Website: workshopsf.org, Address: 1310 Haight St San Francisco, DIY school offering affordable art and craft classes for adults, Cancel: cancel@workshopsf.org","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-canvas-ciq-EF79A086A52D8568,EVT-2e378474,"Art Instructor","Suzie Ferras",info@creativeiqsf.com,"(415) 742-4274",researching,,,1,"2026-03-01 00:00:58",,"Research completed Mar 6 2026 1:38 PM PST - Creative IQ Art Studio, Website: creativeiqsf.com, Address: 3423 Balboa St SF 94121 (Outer Richmond), Founder: Suzie Ferras, Art classes + camps + parties for all ages, CIQ Gallery, Hours: Mon-Fri 9am-3pm (Sat-Sun closed), Fall/Winter/Spring: varied hours","2026-03-01 00:00:58","2026-03-01 00:00:58"
vo-baylights-49sq-4CE3F2F4F56C5638,EVT-927ea44b,Catering,"49 Square Catering",anthony@49sqcatering.com,,researching,,,1,"2026-03-01 00:02:31",,"Premier SF Bay Area catering. Plated dinners, food stations, cocktail receptions. Recent inquiry for yacht event.","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-luxe-AF36EFAF38224C83,EVT-927ea44b,Catering,"Luxe Bites",sales@luxebitesla.com,415-318-7321,researching,,,0,"2026-03-01 00:02:31",,"Charcuterie, grazing tables, upscale appetizers. SF/LA locations.","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-above-4EBF49FBD46EAC5B,EVT-927ea44b,Catering,"Above & Beyond",anna@abovecatering.com,"(415) 552-7130",researching,,,1,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:40 PM PST - DUPLICATE: Same as vo-canvas-above-017F0562A60658B0 (already researched), Above & Beyond Catering, Website: abovecatering.com, Address: 1760 Cesar Chavez Suite K1 SF 94124","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-taste-666A184945C5B573,EVT-927ea44b,Catering,"A Tasteful Affair",events@atasteful-affair.com,"(925) 485-3288",researching,,,0,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:40 PM PST - DUPLICATE: Same as vo-canvas-taste-0BCC437996DBF87E (already researched), A Tasteful Affair, Website: atasteful-affair.com, Address: 7063 Commerce Circle Suite H Pleasanton CA","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-retro-FB9193FE96151108,EVT-927ea44b,"Live Music","Retro JukeBox Band",info@retrojukeboxband.com,"(510) 545-7537",researching,,,1,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:42 PM PST - Retro JukeBox Band, Website: retrojukeboxband.com, San Francisco CA 94112, Live music for weddings + corporate events, 1920s-1960s Jazz, Blues, Motown, retro versions of hits, Hours: Mon-Sun 9am-5pm (Sat until 5pm)","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-nova-D296255B86476C78,EVT-927ea44b,"Live Music","Daniel Heffez",Novajazzband@gmail.com,415-519-9888,researching,,,1,"2026-03-01 00:02:31",,"Nova Jazz Band director, major SF jazz scene player. Also performs with multiple groups","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-cosmo-0BBB0525090B1A04,EVT-927ea44b,"Live Music","Cosmo Alleycats",inquiries@cosmoalleycats.com,,researching,,,0,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:45 PM PST - Cosmo Alleycats, Website: cosmoalleycats.com, San Francisco Bay Area dance band, Vintage jazz/swing, Led by vocalist Emily, Notable venues: Blue Note Napa, Fillmore Jazz Fest, Performs at Local Edition, Mr. Tipple's, Club Deluxe, Weddings + corporate events + private parties","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-mallare-2781929CF8161C66,EVT-927ea44b,"Live Music","Ben Mallare",ben@benmallare.com,"(410) 980-8370",researching,,,0,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:47 PM PST - Ben Mallare Events & Entertainment, Website: benmallare.com, Based in Los Angeles, performs in SF Bay Area since 2014, Luxury weddings + corporate events, Award-winning bands","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-hotclub-B887A2FDC8642089,EVT-927ea44b,"Live Music","Le Jazz Hot / Hot Club SF",FORM_ONLY,,researching,,,1,"2026-03-01 00:02:31",,"Gypsy jazz band. Le Jazz Hot performs locally, part of Hot Club SF. Contact via hotclubsf.com/booking form","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-baylights-liv-3A44EDA610643843,EVT-927ea44b,"Live Music","LIV Entertainment Group",info@liventgroup.com,"(310) 388-8072",researching,,,0,"2026-03-01 00:02:31",,"Research completed Mar 6 2026 1:51 PM PST - LIV Entertainment Group, Website: liventgroup.com, Address: 2651 Fairfax Ave Culver City CA 90232 (Los Angeles area), Live bands + DJs + entertainment for events, COO: Nathan Javidzad, Hours: Mon-Fri 10am-6pm (Sat-Sun closed)","2026-03-01 00:02:31","2026-03-01 00:02:31"
vo-golden-lolah-40A01BD724BA5FFD,EVT-a5ad16db,"Live Music","Lolah Entertainment",contact@lolahentertainment.com,"(408) 826-5897",researching,,,1,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 1:57 PM PST - Lolah Entertainment, Website: lolahentertainment.com, Address: 2151 Oakland Rd San Jose CA 95131, Singer/guitarist/DJ for weddings + corporate + private parties, Bay Area coverage, Open 24 hours","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-bayle-19FD7C6666066359,EVT-a5ad16db,"Live Music","Bay Area Live Events",,,researching,,,1,"2026-03-01 00:04:16",,"Research attempted Mar 6 2026 1:58 PM PST - NO RESULTS: ""Bay Area Live Events"" appears to be generic category name, not specific vendor. No company website or contact info found. Requires replacement with actual entertainment company name or clarification.","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-navia-D9609BBA36E5B180,EVT-a5ad16db,"Live Music","Gabriel Navia",gnaviamusic@yahoo.com,,researching,,,0,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:00 PM PST - Gabriel Navia, Website: gabrielnavia.com, Address: 1630 Powell St San Francisco, NO PUBLIC EMAIL (booking via GigSalad/TheBash), Latin guitarist/producer/composer from Bolivia, 2x Latin Grammy nominations (2012, 2013), Solo/duo/trio/full band options, Weddings + corporate events","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-muldawer-C15D46C91B01D08A,EVT-a5ad16db,"Live Music","Dave Muldawer",,,researching,,,0,"2026-03-01 00:04:16",,"Dave Muldawer Music - one-man band/solo musician. Santa Cruz/South Bay area. Listed on The Bash and WeddingWire platforms. No direct email found - contact via booking platforms.","2026-03-01 00:04:16","2026-03-11 12:14:33"
vo-golden-orange-4017D261530E51D0,EVT-a5ad16db,Photography,"Gene Hwang",contact@orangephotography.com,"(888) 892-9574",researching,,,1,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:06 PM PST - Orange Photography Inc, Website: orangephotography.com, Address: 227A Guerrero St SF 94103, Owner: Gene Hwang, Full-service photography + video agency (20+ years), Nationwide service, Phone alt: (415) 255-7478, Hours: Mon-Fri 10am-6pm","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-sfphoto-D40CF35D38D4C0AF,EVT-a5ad16db,Photography,"SF Photo Agency",photo@sfphotoagency.com,,researching,,,1,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:07 PM PST - SF Photo Agency, Website: sfphotoagency.com, Address: 268 Bush St SF 94104, Full-service corporate photography + videography agency, Specializes in large-scale corporate conferences, VIP events, 24-hour delivery, Bay Area coverage","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-sfevent-74C58782D0D539B4,EVT-a5ad16db,Photography,"SF Event Photo",bookings@sfeventphoto.com,"(415) 319-7388",researching,,,0,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:10 PM PST - SF Event Photo (Erra Inc), Website: sfeventphoto.com, Address: 880 Harrison St #303A SF 94107, Event photography for brands + agencies, SF + LA + nationwide, NOTE: This vendor replied to Zed at 11:08 AM today (requires Gmail web to read response)","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-drew-DCA79A51D5B4A981,EVT-a5ad16db,Photography,"Drew Bird",drew@drewbirdphoto.com,"(503) 545-7580",researching,,,0,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:12 PM PST - Drew Bird Photography, Website: drewbirdphoto.com, SF-based (also Oakland), Corporate lifestyle, commercial, editorial, event + conference photography, Weddings, personal branding, Worldwide travel, Full day +","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-rebecca-97511E2FA3613495,EVT-a5ad16db,Photography,"Rebecca Wilkowski",FORM_ONLY,415-506-9302,researching,,,1,"2026-03-01 00:04:16",,"185 Clara St, SF. Corporate/event photographer. Contact via rebeccawilkowski.com/contact form","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-sfcc-168CB42142037558,EVT-a5ad16db,Bartending,"SF Cocktail Club",cheers@sfcocktail.club,,researching,,,1,"2026-03-01 00:04:16",,"Bespoke bar & beverage catering SF Bay Area. Restaurant-style service. Preferred vendor.","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-mitik-56C69B3C0F260F5D,EVT-a5ad16db,Bartending,"Mitik Mobile Bartending",,"(831) 664-6766",researching,,,0,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:17 PM PST - DUPLICATE: Same as vo-canvas-mitik-057532AF6D1588AA (already researched), Mitik Mobile Bartending, Website: mitikmobilebartending.com, San Francisco CA 94102, NO PUBLIC EMAIL","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-otr-ED5631954C8B48A5,EVT-a5ad16db,Bartending,"On The Rocks SF",,"(415) 506-9582",researching,,,1,"2026-03-01 00:04:16",,"Research completed Mar 6 2026 2:17 PM PST - DUPLICATE: Same as vo-canvas-otr-44555FA78FDE0E0D (already researched), On The Rocks SF, Website: ontherockssf.com, Address: 2000 Jackson St SF 94115, NO PUBLIC EMAIL","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-tbc-B44A98EEA0A3983A,EVT-a5ad16db,Bartending,"The Bartender Company",FORM_ONLY,415-335-7077,researching,,,0,"2026-03-01 00:04:16",,"Luxury mobile bar service SF. 12+ years in business. Contact via bartendercompany.com/contact form","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-luxe-9C0B66A42FA52DD7,EVT-a5ad16db,Catering,"Luxe Bites",sales@luxebitesla.com,415-318-7321,researching,,,1,"2026-03-01 00:04:16",,"Charcuterie boards, grazing tables, upscale appetizers. Perfect for rooftop social.","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-cook-65ACEEB31EDF88FC,EVT-a5ad16db,Catering,"Les COOK'ettes",info@lescookettessf.com,415-815-9294,researching,,,1,"2026-03-01 00:04:16",,"French-inspired boutique catering. Founded 2015. Specializes in fingerfood and small bites","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-golden-birite-21F365B002A13ECA,EVT-a5ad16db,Catering,"Bi-Rite Catering",guestservice@biritemarket.com,415-321-8070,researching,,,0,"2026-03-01 00:04:16",,"1970 Innes Ave, SF. Local, responsibly sourced ingredients. Delivery throughout SF and Bay Area","2026-03-01 00:04:16","2026-03-01 00:04:16"
vo-midnight-gatsby-E38BC7D8B6CA8047,EVT-be0b2d9a,"Live Music","Radio Gatsby",inquiries@radiogatsby.com,,researching,,,1,"2026-03-01 00:05:16",,"Premier SF event band. Specializes in 1920s Speakeasy Jazz, Big Band Swing. Perfect for speakeasy theme.","2026-03-01 00:05:16","2026-03-10 16:08:51"
vo-midnight-royal-15C92814EC031134,EVT-be0b2d9a,"Live Music","Royal Society Jazz Orchestra",rsjo@sonic.net,,researching,,,1,"2026-03-01 00:05:16",,"Don Neely. Authentic 1920s/30s Jazz Age & Swing Era. Speakeasy specialist. SF Bay Area.","2026-03-01 00:05:16","2026-03-10 16:08:51"
vo-midnight-oldh-ED05D57E5C3A25C8,EVT-be0b2d9a,"Live Music","Old Hollywood Jazz",,,researching,,,0,"2026-03-01 00:05:16",,"Vintage jazz bands 1920s-1940s. Great Gatsby, Rat Pack style. Nationwide performances.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-swing-B1490CE64F60CE00,EVT-be0b2d9a,"Live Music","Swing Shift",FORM_ONLY,,researching,,,0,"2026-03-01 00:05:16",,"SF-based swing trio. Website: swing-shift.com. Contact via GigSalad platform","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-retro-FB987D0B0A99B6FC,EVT-be0b2d9a,"Live Music","Retro JukeBox Band",PHONE_ONLY,510-545-7537,researching,,,1,"2026-03-01 00:05:16",,"SF Bay Area live music. 1920s-1960s Jazz, Blues, Motown + retro hits. Website: retrojukeboxband.com","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-sfcc-D4010552CAEBB036,EVT-be0b2d9a,Bartending,"SF Cocktail Club",cheers@sfcocktail.club,,researching,,,1,"2026-03-01 00:05:16",,"Bespoke bar & beverage. Perfect for prohibition-era craft cocktails. Restaurant-style service.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-liquid-428E711D56999E8C,EVT-be0b2d9a,Bartending,"The Liquid Caterers",theliquidcaterers@gmail.com,510-545-6154,researching,,,1,"2026-03-01 00:05:16",,"1849 Lincoln Way, SF. Mobile bartending + event staffing. Craft cocktails. Related to Polly Martini Events","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-pme-239A20A87B13C683,EVT-be0b2d9a,Bartending,"Polly Martini Events",,,researching,,,0,"2026-03-01 00:05:16",,"Premier mobile bartending. Signature cocktails/mocktails. Full setup/breakdown.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-wood-280B8E0B59F3725B,EVT-be0b2d9a,"Costume Rental","Woodbridge Costume Rentals",,,researching,,,1,"2026-03-01 00:05:16",,"Flapper & gangster costume rentals. High-quality prohibition era styling. Bay Area.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-nitty-B2996B2BCF2BE700,EVT-be0b2d9a,"Costume Rental","Nitty Gritty Vintage",,,researching,,,0,"2026-03-01 00:05:16",,"Decades specialist 1920s-1980s. Flapper, gangster costumes. SF Bay Area.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-natasha-4299AD39D0954A23,EVT-be0b2d9a,"Costume Rental","Natasha's Attic",sales@natashasattic.com,408-286-7368,researching,,,0,"2026-03-01 00:05:16",,"376 Race St, San Jose. 40+ years in business. 100,000+ quality costume rentals. Great Gatsby, 1920s-1980s themes","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-orange-75BAB158C8A0DD12,EVT-be0b2d9a,Photography,"Orange Photography",privacy@orangephotography.com,888-892-9574,researching,,,0,"2026-03-01 00:05:16",,"227A Guerrero St, SF. Corporate event photography/video since 2001. Nationwide service","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-sfphoto-03DEAC9E18C98009,EVT-be0b2d9a,Photography,"SF Photo Agency",photo@sfphotoagency.com,,researching,,,1,"2026-03-01 00:05:16",,"SF Bay Area corporate event photography + videography. 20+ years experience. Specializes in large conferences, VIP keynotes, summits","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-midnight-drew-D72385D257D0B78B,EVT-be0b2d9a,Photography,"Drew Bird Photography",,,researching,,,1,"2026-03-01 00:05:16",,"10+ years documenting brand events. Black-tie galas specialist.","2026-03-01 00:05:16","2026-03-01 00:05:16"
vo-botanical-camp-838CE01638CB33AF,EVT-botanical-feb27,"Mixology Instructor","The Cocktail Camp",,,researching,,,1,"2026-03-01 00:14:03",,"Bartending school with team-building/mixology events. SF/Sacramento/LA. In-person workshops throughout Bay Area.","2026-03-01 00:14:03","2026-03-01 00:14:03"
